OBJECTID,ASSETID,LIFECYCLESTATUS,SERVICEAREA,STATICPRESSURE,LATITUDE,LONGITUDE,NEIGHBORHOOD
32185,321996,AC,EH,123,39.291569177569,-84.4055994801325,N/A
32186,330286,AC,BR,79,39.2170061855221,-84.3742650639978,N/A
32187,452618,AC,BR,77,39.2760696552447,-84.3298525036145,N/A
32188,331968,AC,WH,64,39.2021578148455,-84.5655153710079,MT. AIRY
32189,321724,AC,WH,69,39.2921533458819,-84.5136256672757,N/A
32190,321157,AC,WH,112,39.2986927108907,-84.5513784324503,N/A
32191,371312,AC,EH,142,39.1461903141141,-84.3571759191708,N/A
32192,322453,AC,BR,56,39.2893575269158,-84.3317525230608,N/A
34085,340058,AC,EH,111,39.1411687312831,-84.4458260284108,HYDE PARK
34086,524256,AC,CG,73,39.0624861229601,-84.3216489735286,N/A
34087,341836,AC,EH,122,39.1285249915101,-84.4641488090955,EAST WALNUT HILLS
34088,349113,AC,CG,83,39.0582152852427,-84.314641281106,N/A
34089,2224555,AC,EH,84,39.1335330184543,-84.4671740017847,EAST WALNUT HILLS
34090,321587,AC,WH,68,39.2936363149364,-84.5080432746877,N/A
34091,325130,AC,WH,53,39.2587100544991,-84.5719273977704,N/A
34092,346995,AC,MW,67,39.0926251514787,-84.3936882887137,MT. WASHINGTON
34093,343219,AC,EH,145,39.1202327189352,-84.4220527271929,COLUMBIA TUSCULUM
34094,338767,AC,EH,143,39.148780882252,-84.4353222254971,OAKLEY
34095,336418,AC,EH,157,39.1655934056308,-84.4774391336557,NORTH AVONDALE - PADDOCK HILLS
34096,341693,AC,WH,214,39.1277422757296,-84.5648858324916,SOUTH FAIRMOUNT
34097,335682,AC,EH,131,39.1730201204805,-84.4050640065899,N/A
34098,334990,AC,EH,99,39.1786414144342,-84.436042222513,PLEASANT RIDGE
34099,2029534,AC,MN,115,39.3755934613621,-84.2645541970749,N/A
34100,327640,AC,BR,100,39.2406549519599,-84.3484708966425,N/A
34101,337810,AC,WH,85,39.1524701553285,-84.581473321564,WESTWOOD
34102,488699,AC,WH,81,39.2134024983805,-84.5493949513029,N/A
34103,326270,AC,WH,112,39.2494369706969,-84.5165040898967,N/A
34104,349279,AC,CG,105,39.0480713795591,-84.3640256247618,N/A
34105,326562,AC,WH,80,39.2454946531171,-84.5940332500541,N/A
34106,322065,AC,BR,56,39.2921453655363,-84.3332893083184,N/A
34107,338149,AC,WH,59,39.1490354233713,-84.653082446971,N/A
34108,1329900,AC,EH,184,39.179494107375,-84.4872972601211,N/A
34109,338227,AC,WH,62,39.1488994440911,-84.6350389876666,N/A
34110,342396,AC,EH,75,39.1237848522495,-84.5207697323951,CUF
34111,2041709,AC,MN,117,39.3928079840653,-84.2634912806404,N/A
34112,345845,AC,CG,102,39.1046454988793,-84.3549123299095,N/A
34113,324684,AC,WH,69,39.2629366591758,-84.573187975474,N/A
34114,345556,AC,WH,199,39.1033165383432,-84.5545540372046,EAST PRICE HILL
34115,541218,AC,MN,53,39.355335869733,-84.2927572858455,N/A
34116,349313,AC,CG,165,39.0437557430365,-84.3552133456475,N/A
34117,333219,AC,WH,97,39.1905361359655,-84.6644755141902,N/A
34118,329585,AC,WH,82,39.2194125767793,-84.5744076331313,N/A
34119,1423674,AC,BR,85,39.2192147133503,-84.372260450699,N/A
34120,553561,AC,WH,59,39.2014226759522,-84.5133294623284,N/A
34121,533509,AC,WH,49,39.1555399136806,-84.6073863988524,N/A
34122,330694,AC,WH,155,39.2095303974549,-84.6460460356005,N/A
34123,347465,AC,WH,66,39.0829470361437,-84.6245664922332,N/A
34124,364697,AC,WH,77,39.1916974795638,-84.6321281843809,N/A
34125,329822,AC,WH,85,39.2182103999805,-84.5249236471716,N/A
34126,335534,AC,BR,53,39.1748946783002,-84.3804621124486,N/A
34127,348412,AC,CG,88,39.0728316107438,-84.343529844882,N/A
34128,329192,AC,WH,73,39.2219867051835,-84.6355246191547,N/A
34129,462988,AC,WH,129,39.1902056865032,-84.6677611001747,N/A
34130,328334,AC,BR,52,39.2335465581519,-84.3843864222281,N/A
34131,406437,AC,CE,59,39.112638346892,-84.5140396423722,OVER-THE-RHINE
34132,349242,AC,MW,199,39.0503032286787,-84.3968760055793,N/A
34133,2191465,AC,EH,87,39.1266569165199,-84.4740970212417,EAST WALNUT HILLS
34134,340163,AC,EH,56,39.1396203035885,-84.4993495444467,AVONDALE
34135,346456,AC,CG,67,39.0995901479577,-84.3346633666224,N/A
34136,323669,AC,WH,65,39.272619050366,-84.5761925411452,N/A
34137,334842,AC,EH,56,39.180641260415,-84.4017405405148,N/A
34138,347481,AC,CG,88,39.0875967835227,-84.3381317049315,N/A
34139,343180,AC,MW,167,39.1217969313977,-84.3359646732322,N/A
34140,337196,AC,WH,84,39.154575710202,-84.7081594388297,N/A
34141,523871,AC,WH,69,39.1429681466034,-84.6032631672907,WESTWOOD
34142,343679,AC,CE,67,39.1157820754649,-84.5231003712854,WEST END
34143,532155,AC,EH,148,39.1514610948631,-84.4747348807457,EVANSTON
34144,338737,AC,WH,60,39.1458140802591,-84.6182252176012,WESTWOOD
34145,336161,AC,EH,158,39.167690126078,-84.4762002830222,NORTH AVONDALE - PADDOCK HILLS
34146,326285,AB,BR,79,39.2517835164295,-84.3665753268341,N/A
34147,348030,AC,MW,92,39.0788029432332,-84.4087961574678,N/A
34148,377392,AC,MS,88,39.3659537929696,-84.3280507695529,N/A
34149,343636,AC,EH,113,39.1161667231539,-84.5121405645053,MT. AUBURN
34150,327096,AC,WH,69,39.2411541087966,-84.6070984061096,N/A
34151,478984,AC,MS,119,39.3324317049111,-84.2860108219885,N/A
34152,326328,AC,WH,75,39.2475654871893,-84.5913774508095,N/A
34153,332991,AC,WH,67,39.1944820197886,-84.5468740691188,COLLEGE HILL
34154,328339,AC,WH,105,39.2311650665865,-84.5222635152283,N/A
34155,524260,AC,CG,76,39.0620491680377,-84.3175326092967,N/A
34156,330787,AC,WH,81,39.2110562356364,-84.528260360031,COLLEGE HILL
34157,376995,AC,MN,60,39.372795666082,-84.3116104137115,N/A
34158,342311,AC,EH,53,39.1246526055016,-84.5060717087636,MT. AUBURN
34159,326986,AC,BR,111,39.2465097517258,-84.3337226293116,N/A
34160,570596,AC,EH,51,39.2718341024113,-84.5241800205187,N/A
34161,320750,AC,WH,119,39.3051970570907,-84.5626957844849,N/A
34162,331471,AC,EH,149,39.2070517833356,-84.4882566771363,N/A
34163,337291,AB,EH,91,39.1578959466421,-84.4820785773379,NORTH AVONDALE - PADDOCK HILLS
34164,334902,AC,EH,153,39.1789532456852,-84.4624541609848,BOND HILL
34165,325529,AC,BR,103,39.2589369411987,-84.3215990638593,N/A
34166,2450986,AC,EH,150,39.1645847867133,-84.4102220375484,MADISONVILLE
34167,2451030,AC,EH,151,39.1632112606378,-84.4098162071074,MADISONVILLE
34168,2463191,AC,WH,76,39.2252279491858,-84.5529904805616,N/A
34169,2463195,AC,WH,78,39.2251722602885,-84.5520697300951,N/A
34170,2373045,AC,EH,166,39.1500305202956,-84.3970483529885,MADISONVILLE
34171,2416973,AC,EH,82,39.1421771050979,-84.4742372894814,EVANSTON
34172,2417201,AC,EH,78,39.1371897919437,-84.4766391844707,EVANSTON
34173,348705,AC,MW,58,39.0671306799471,-84.3600480499037,N/A
34174,336517,AC,WH,110,39.161516098124,-84.6621425313728,N/A
34175,326758,AC,EH,115,39.2461471108866,-84.4567703424396,N/A
34176,363262,AC,WH,49,39.1470800766021,-84.5926091154029,WESTWOOD
34177,342420,AC,EH,152,39.1233873674768,-84.5323521222213,CUF
34178,333282,AC,EH,127,39.1939575804536,-84.4447767298106,N/A
34179,322582,AC,WH,75,39.2848685436785,-84.5411027263968,N/A
34180,338161,AC,EH,152,39.153040738668,-84.422194518505,OAKLEY
34181,325952,AC,EH,112,39.2537966298847,-84.4132995437559,N/A
34182,322585,AC,BR,60,39.2883386593372,-84.3319671103828,N/A
34183,334734,AC,EH,139,39.17956846858,-84.5401122569423,NORTHSIDE
34184,329929,AC,WH,223,39.2144594236669,-84.6761857053937,N/A
34185,346540,AC,MW,95,39.0983688601793,-84.3508131969471,N/A
34186,338658,AC,EH,156,39.150173388489,-84.3981989921754,MADISONVILLE
34187,347318,AC,CG,105,39.0898157105195,-84.339787942859,N/A
34188,490915,AC,EH,144,39.1557423301983,-84.4388076080409,OAKLEY
34189,371553,AC,CG,131,39.1175277605771,-84.3270180236024,N/A
34190,326721,AC,WH,110,39.2450762341551,-84.5375770087349,N/A
34191,337713,AC,WH,113,39.153401752304,-84.5634442311797,EAST WESTWOOD
34192,463822,AC,MN,119,39.4048609186936,-84.3044938714364,N/A
34193,340861,AB,EH,77,39.1354200939812,-84.4741594143258,EVANSTON
34194,554344,AC,EH,54,39.1228485826709,-84.5097236913832,MT. AUBURN
34195,555763,AC,WH,155,39.1430988725515,-84.5626443389168,EAST WESTWOOD
34196,455529,AC,WH,104,39.1774999889697,-84.6488877911397,N/A
34197,346008,AC,MW,134,39.1027576912053,-84.3784732554048,MT. WASHINGTON
34198,336924,AC,EH,152,39.1622980232182,-84.3904384913435,MADISONVILLE
34199,377407,AC,MS,93,39.3557409460193,-84.3287310440048,N/A
34200,339705,AC,WH,93,39.1398100098899,-84.6319881628831,N/A
34201,321357,AC,WH,104,39.2955151992408,-84.5671856823131,N/A
34202,333606,AC,EH,121,39.1903849014231,-84.5179139314557,WINTON HILLS
34203,343479,AC,CE,70,39.11688599446,-84.5242635332635,WEST END
34204,334514,AC,EH,130,39.1837102214145,-84.4464528405319,N/A
34205,2154578,AC,MN,81,39.3873686745723,-84.3172571566178,N/A
34206,481907,AC,BR,73,39.2451790301921,-84.3705098403366,N/A
34207,348855,AC,CG,72,39.0646291877554,-84.3228930257817,N/A
34208,339876,AC,WH,85,39.1393718628939,-84.6071239815466,WESTWOOD
32193,345709,AC,CE,56,39.1029721238937,-84.513515383123,DOWNTOWN
32194,335572,AC,WH,80,39.1694623503333,-84.6672629281861,N/A
32195,337851,AC,WH,99,39.1501540022962,-84.6929590842909,N/A
32196,337982,AC,WH,67,39.150181755122,-84.6507162195756,N/A
32197,491045,AC,CG,78,39.1050861986203,-84.3122394234661,N/A
32198,338218,AC,WH,56,39.1496018053506,-84.5998577710165,WESTWOOD
32199,392555,AC,BJ,148,39.2366750398525,-84.7736727075846,N/A
32200,569007,AC,MN,93,39.3718822664982,-84.2783934810525,N/A
32201,336021,AC,EH,194,39.1682714732953,-84.5036432009266,N/A
32202,321888,AC,WH,95,39.2896317258916,-84.5665862733866,N/A
32203,325880,AC,EH,84,39.2545707639831,-84.4081824333301,N/A
32204,563750,AC,EH,42,39.128304977299,-84.5172496840812,CUF
32205,330165,AC,WH,91,39.2135759219257,-84.6263525157511,N/A
32206,346440,AC,MW,93,39.0990246386377,-84.3799891361559,MT. WASHINGTON
32207,367455,AC,CG,79,39.0761458046122,-84.3320746601605,N/A
32208,2149740,AC,WH,47,39.1599272577674,-84.611894991801,N/A
32209,331868,AC,BR,67,39.2055468392891,-84.408664987314,N/A
32210,359772,AC,EH,149,39.1644890519624,-84.4821724639598,NORTH AVONDALE - PADDOCK HILLS
32211,344756,AC,WH,56,39.1074878321204,-84.6084352198522,N/A
32212,331265,AC,WH,92,39.2063162738168,-84.6197984777747,N/A
32213,343716,AC,WH,93,39.1150547794048,-84.5522399416377,EAST PRICE HILL
32214,334943,AC,EH,139,39.1771632064592,-84.5434882508922,NORTHSIDE
32215,341120,AC,CE,82,39.1323821952701,-84.5356083155844,CAMP WASHINGTON
32216,343528,AC,WH,65,39.1156120193172,-84.5800216919996,WEST PRICE HILL
32217,332004,AC,WH,196,39.2001534212353,-84.6600328123576,N/A
32218,1985807,AC,WH,201,39.1409503772044,-84.5507739978495,MILLVALE
32219,485206,AC,WH,123,39.2013844017534,-84.6391497225686,N/A
32220,325563,AC,EH,67,39.2573156252411,-84.4027111927563,N/A
32221,343204,AC,WH,97,39.1159287684871,-84.6708684099227,N/A
32222,334312,AC,EH,168,39.1852588725356,-84.465102219078,BOND HILL
32223,334374,AC,EH,55,39.1854787555791,-84.4155033980336,KENNEDY HEIGHTS
32224,329801,AC,WH,94,39.2180400587271,-84.5444211956241,N/A
32225,340533,AC,EH,66,39.138435576098,-84.422580440734,HYDE PARK
32226,522899,AC,EH,148,39.1310848819146,-84.4315697066002,HYDE PARK
32227,322918,AC,BR,53,39.2852557158614,-84.3491997762281,N/A
32228,339290,AC,EH,159,39.1463092427578,-84.3862707066362,N/A
32229,328104,AC,BR,69,39.2357400654026,-84.3946864930302,N/A
32230,518913,AC,WH,117,39.1186048209945,-84.5590590531864,EAST PRICE HILL
32231,477292,AC,WH,50,39.1688171918581,-84.6049831313189,N/A
32232,1317420,AC,WH,83,39.2214321960867,-84.5159149797029,N/A
32233,1360009,AC,EH,137,39.1502895163407,-84.5248000886914,CLIFTON
32234,348257,AC,MW,106,39.0751624955289,-84.3897982027074,N/A
32235,332162,AC,BR,91,39.2040414528771,-84.3665222377657,N/A
32236,566291,AC,EH,133,39.1849917817826,-84.5227895304888,WINTON HILLS
32237,555150,AC,WH,79,39.173864715323,-84.5654590913221,MT. AIRY
32238,1330292,AC,EH,105,39.1441485945373,-84.488362191169,AVONDALE
32239,321113,AC,EH,106,39.3004703464598,-84.4752818279358,N/A
32240,1320402,AC,CE,63,39.1071276699524,-84.5054894831943,PENDLETON
32241,2092079,AC,BR,63,39.2572242489116,-84.3901816424635,N/A
32242,328906,AC,WH,82,39.2243437202913,-84.6293924447064,N/A
32243,347918,AC,CG,87,39.081648883085,-84.338417217993,N/A
32244,460763,AC,BR,75,39.2342655644278,-84.3501296634053,N/A
32245,326869,AC,BR,74,39.2469151473339,-84.3608187828999,N/A
32246,328269,AB,WH,75,39.231440936283,-84.5484438666234,N/A
32247,1372672,AC,EH,128,39.1784625794519,-84.5456445165683,COLLEGE HILL
32248,343625,AC,WH,64,39.1143419238988,-84.6190182375567,N/A
32249,344113,AC,CG,139,39.1163695186957,-84.3195164728808,N/A
32250,544971,AC,WH,54,39.1638551633321,-84.6391268435697,N/A
32251,326348,AC,EH,88,39.2490873143536,-84.4933449482489,N/A
32252,335295,AB,EH,123,39.1758833171443,-84.4428522887631,PLEASANT RIDGE
32253,341268,AC,EH,127,39.132996157706,-84.4387546719865,HYDE PARK
32254,326212,AC,BR,64,39.2521575830558,-84.3890883663979,N/A
32255,338719,AC,EH,152,39.1501969798113,-84.3726650380559,N/A
32256,451496,AC,MW,85,39.0738522730576,-84.3726088458366,N/A
32257,327520,AC,WH,83,39.2384853371696,-84.5383615057684,N/A
32258,321375,AC,EH,158,39.2975863997078,-84.4321178141857,N/A
32259,564994,AC,EH,147,39.1509760731497,-84.4378288761697,OAKLEY
32260,2238464,AC,EH,113,39.1796320247641,-84.442128934876,PLEASANT RIDGE
32261,327485,AC,EH,146,39.2402754082372,-84.4574791296847,N/A
32262,339223,AC,CE,76,39.1439088512991,-84.5510862218932,MILLVALE
32263,540942,AC,WH,57,39.2237364341895,-84.6121351674863,N/A
32264,327255,AC,BR,73,39.243923067904,-84.3621852883913,N/A
32265,554599,AC,BR,79,39.2822531414177,-84.3153548175026,N/A
32266,388137,AC,CR,95,39.281365645232,-84.6631373283221,N/A
32267,543980,AC,EH,112,39.2119636879848,-84.4377982028735,N/A
32268,325227,AC,WH,86,39.2578268661199,-84.5627330036124,N/A
32269,1457281,AC,CE,56,39.1043685677328,-84.5120359439776,DOWNTOWN
32270,490599,AC,WH,163,39.2765289491901,-84.6445576993498,N/A
32271,340523,AC,EH,69,39.1384722210493,-84.4239874761569,HYDE PARK
32272,347461,AC,MW,97,39.0871754644851,-84.3804360198701,MT. WASHINGTON
32273,333426,AC,EH,126,39.1928703352567,-84.4448663856891,N/A
32274,340732,AB,EH,78,39.1363554915261,-84.4708342101232,EVANSTON
32275,336053,AC,EH,151,39.1682076366915,-84.4922521799538,N/A
32276,323692,AC,BR,88,39.2767441945844,-84.3169380311614,N/A
32277,535897,AC,WH,86,39.1468968623972,-84.5841759863617,WESTWOOD
32278,399802,AC,MS,96,39.3419684130898,-84.2919317863261,N/A
32279,321207,AC,WH,111,39.2978902444798,-84.5505383938068,N/A
32280,336746,AC,CE,83,39.1616162230506,-84.529105044496,NORTHSIDE
32281,324336,AC,BR,87,39.2693884528711,-84.3924942883537,N/A
32282,348547,AC,MW,110,39.0695327718403,-84.3880062204657,N/A
32283,452943,AC,WH,54,39.0994750876486,-84.6053683548365,N/A
32284,343963,AC,EH,136,39.1155680902665,-84.4310967478295,COLUMBIA TUSCULUM
32285,332844,AC,EH,175,39.1967721115736,-84.4792132257947,CARTHAGE
32286,338936,AC,WH,61,39.1447215467076,-84.6020658605813,WESTWOOD
32287,320934,AC,WH,83,39.302324419689,-84.5065484031697,N/A
32288,527559,AC,WH,70,39.217227646346,-84.518407077017,N/A
32289,2088733,AC,WH,90,39.2432154876528,-84.5755397254484,N/A
32290,330933,AC,BR,77,39.2127038432653,-84.3713107105113,N/A
32291,499764,AC,EH,168,39.1462327893799,-84.3787107523741,N/A
32292,335153,AC,WH,79,39.1747434579017,-84.5728271201394,MT. AIRY
32293,331288,AC,WH,82,39.2075930034781,-84.5399541008175,COLLEGE HILL
32294,2205244,AC,WH,47,39.125043362964,-84.6012060714154,WEST PRICE HILL
32295,321339,AC,WH,85,39.2968810885043,-84.5052878128616,N/A
32296,348686,AC,CG,91,39.0679088352697,-84.3360974240189,N/A
32297,337312,AB,EH,125,39.1576379587612,-84.4901813622613,NORTH AVONDALE - PADDOCK HILLS
32298,333270,AC,EH,156,39.1937573862644,-84.461803626045,ROSELAWN
32299,340608,AC,WH,78,39.134573133977,-84.6184458977522,WESTWOOD
32300,346899,AC,CG,88,39.0945476613352,-84.339798500176,N/A
32301,334629,AC,EH,70,39.1825219706421,-84.4293041523999,PLEASANT RIDGE
32302,327353,AC,BR,90,39.2433176928695,-84.3471901502466,N/A
32303,352226,AC,CE,83,39.0966169138394,-84.5154957484298,DOWNTOWN
32304,360021,AC,WH,65,39.1109434596368,-84.5950680427171,WEST PRICE HILL
32305,341762,AC,MW,193,39.131030371919,-84.3464715796183,N/A
32306,371555,AC,CG,162,39.1193092909285,-84.3250662007947,N/A
32307,347799,AC,MW,97,39.0829910616465,-84.3578765637013,N/A
32308,321389,AC,WH,84,39.2949703608706,-84.5713464435104,N/A
32309,343856,AC,CG,193,39.118096250794,-84.3172489448057,N/A
32310,326628,AC,WH,124,39.2455702698129,-84.5513197101403,N/A
32311,328235,AC,BR,62,39.2343019386426,-84.4045338141485,N/A
32312,332659,AC,WH,86,39.195858550372,-84.6127825341227,N/A
32313,327621,AC,WH,100,39.2377135567339,-84.531878183136,N/A
32314,551735,AC,EH,115,39.2496001031782,-84.46492779456,N/A
32315,330722,AC,WH,75,39.2106515056674,-84.5736541717292,N/A
32316,340334,AC,EH,82,39.1389623965033,-84.473808238006,EVANSTON
32317,340543,AC,WH,116,39.1345118142798,-84.643177679894,N/A
34209,336056,AC,BR,50,39.1700850007265,-84.3802345398921,N/A
34210,347257,AC,MW,91,39.0899402597375,-84.3751891564117,MT. WASHINGTON
34211,457706,AC,MW,97,39.0683601854434,-84.3940946719797,N/A
34212,347813,AC,CG,96,39.0829699109537,-84.3478346214623,N/A
34213,1446245,AC,MS,86,39.3443745217495,-84.3450636385331,N/A
34214,512589,AC,MW,139,39.1129801486589,-84.3504501523315,N/A
34215,324471,AC,WH,89,39.2652142451869,-84.5585679762044,N/A
34216,340616,AC,WH,95,39.1344092157778,-84.62512068411,N/A
34217,333359,AC,WH,58,39.1905586205564,-84.6028331074627,N/A
34218,336155,AB,EH,160,39.1679672778701,-84.4636979327882,N/A
34219,330259,AC,WH,78,39.2143473783456,-84.5435561045444,N/A
34220,328049,AC,WH,95,39.23426861232,-84.5136749983545,N/A
34221,333588,AC,EH,107,39.1903989889101,-84.5232203807311,WINTON HILLS
34222,333760,AC,WH,57,39.1881196449708,-84.5843072575024,N/A
34223,2263375,AC,WH,63,39.2010063483641,-84.546352291249,COLLEGE HILL
34224,2071397,AC,EH,93,39.1890622321669,-84.4357675244495,N/A
34225,343100,AC,CE,81,39.1189738342389,-84.5361144022756,QUEENSGATE
34226,469502,AC,BR,122,39.2375412825977,-84.3186582931279,N/A
34227,391597,AC,WH,107,39.1941757663761,-84.6725386217981,N/A
34228,343657,AC,WH,91,39.1136167446669,-84.6497898938726,N/A
34229,329737,AC,WH,98,39.2186085835997,-84.5443514372205,N/A
34230,347534,AC,MW,101,39.0864339342304,-84.3647388561217,N/A
34231,324095,AC,WH,80,39.2685353856221,-84.5691224791957,N/A
34232,465991,AC,CG,72,39.0940379759434,-84.3373324450731,N/A
34233,553822,AC,WH,113,39.1740657211425,-84.5604114503294,MT. AIRY
34234,327292,AC,BR,76,39.2435410437629,-84.3632566996295,N/A
34235,337310,AC,EH,149,39.1593486399397,-84.3881099725223,MADISONVILLE
34236,335436,AC,EH,178,39.1734972017958,-84.5152140312668,SPRING GROVE VILLAGE
34237,566654,AC,MN,95,39.3709371489241,-84.2652661889226,N/A
34238,333526,AC,EH,117,39.1923852568497,-84.4336056507816,N/A
34239,347913,AC,CE,83,39.0768770726812,-84.6236047356122,RIVERSIDE
34240,403608,AC,WH,53,39.1629246875601,-84.6339331627646,N/A
34241,327841,AC,WH,105,39.2352712220142,-84.5706574421526,N/A
34242,349003,AC,MW,117,39.0600113818666,-84.3817674663826,N/A
34243,338447,AC,EH,152,39.1518206731658,-84.3841466361809,MADISONVILLE
34244,2036449,AC,CR,83,39.2769531160094,-84.7579534636656,N/A
34245,348747,AC,CG,84,39.0668103786419,-84.3281799518374,N/A
34246,329762,AC,CR,114,39.2156776125047,-84.6936968701398,N/A
34247,325137,AC,WH,65,39.2579715400414,-84.6070196924159,N/A
34248,337342,AC,WH,58,39.1551913558016,-84.6123425654014,N/A
34249,328026,AC,EH,132,39.236111345315,-84.4212502472357,N/A
34250,347343,AC,MW,143,39.0890148774632,-84.3672603426982,N/A
34251,344717,AC,EH,203,39.1110348273956,-84.4207079537261,LINWOOD
34252,341083,AC,WH,116,39.132164770401,-84.5662767386498,SOUTH FAIRMOUNT
34253,344196,AC,WH,50,39.111104780921,-84.5996567360004,WEST PRICE HILL
34254,334613,AC,WH,71,39.1792457352831,-84.6224879061062,N/A
34255,2204863,AC,WH,78,39.1171160388342,-84.65014981069,N/A
34256,330582,AC,WH,82,39.21244398119,-84.5279906563774,COLLEGE HILL
34257,345576,AC,CE,75,39.1036245345181,-84.5309555924437,QUEENSGATE
34258,464276,AC,EH,172,39.1904104533958,-84.4650933610232,ROSELAWN
34259,328958,AC,WH,101,39.2257431412686,-84.5280344447458,N/A
34260,342617,AC,EH,70,39.122764557238,-84.4963807385379,WALNUT HILLS
34261,324859,AC,WH,65,39.2611888100018,-84.580442930965,N/A
34262,337943,AC,WH,65,39.150911796991,-84.6234453870052,N/A
34263,513563,AC,WH,60,39.1440459676624,-84.5964348542757,WESTWOOD
34264,371368,AC,MS,57,39.3202098251631,-84.3194078685738,N/A
34265,344365,AC,WH,139,39.1108967778828,-84.5550798469624,EAST PRICE HILL
34266,338330,AC,EH,155,39.1519089811331,-84.4234058146663,OAKLEY
34267,372955,AC,MS,84,39.3401284567573,-84.3467671059494,N/A
34268,333827,AC,WH,60,39.1872245717719,-84.5977732517953,N/A
34269,2064519,AC,BR,67,39.210316498535,-84.4062193782698,N/A
34270,343389,AC,WH,72,39.1156024561734,-84.6287615540762,N/A
34271,328871,AC,WH,103,39.2262817955687,-84.5357593725299,N/A
34272,324107,AC,BR,59,39.2716010479928,-84.3819670245326,N/A
34273,340268,AC,WH,78,39.1367799699078,-84.620858940961,WESTWOOD
34274,1997837,AC,CE,82,39.1591022645166,-84.5393400832955,NORTHSIDE
34275,329836,AC,WH,88,39.2180456312001,-84.5230675794311,N/A
34276,492235,AC,WH,59,39.1123128275362,-84.6076128796566,WEST PRICE HILL
34277,377462,AC,MN,67,39.3586897509454,-84.3075358417085,N/A
34278,526592,AC,EH,84,39.1772421717444,-84.4288839464586,PLEASANT RIDGE
34279,339294,AC,EH,169,39.1460459038785,-84.3989331844685,N/A
34280,498512,AC,EH,75,39.1346459124077,-84.5040761724419,CORRYVILLE
34281,414619,AC,CG,80,39.0587778347071,-84.3280941592183,N/A
34282,340928,AB,EH,87,39.1350547094597,-84.468093777306,EVANSTON
34283,340653,AB,EH,79,39.1367530991283,-84.476902293922,EVANSTON
34284,334694,AC,EH,69,39.1817250892333,-84.4270820895151,PLEASANT RIDGE
34285,473504,AC,EH,153,39.2832415063085,-84.4130752777386,N/A
34286,332425,AC,BR,64,39.201383237031,-84.408985115177,N/A
34287,344657,AC,WH,85,39.1070313398498,-84.6658779567852,N/A
34288,345185,AC,EH,206,39.1079562149246,-84.4212403723015,LINWOOD
34289,330473,AC,WH,84,39.2121036366107,-84.5895017644774,N/A
34290,320847,AC,WH,146,39.3014838941103,-84.6326313598884,N/A
34291,1317363,AC,WH,91,39.2275187614914,-84.5079665107529,N/A
34292,2010155,AC,BR,56,39.1964605317607,-84.4053424534915,N/A
34293,347466,AC,MW,88,39.0875090184028,-84.3586768381758,N/A
34294,473651,AC,EH,172,39.1783347774391,-84.4832860472945,BOND HILL
34295,328979,AC,BR,77,39.2277893241745,-84.3987818763528,N/A
34296,552805,AC,EH,148,39.1570944207385,-84.4234237031127,OAKLEY
34297,327936,AC,EH,163,39.2368455615924,-84.4317564457066,N/A
34298,512584,AC,MW,161,39.116104077384,-84.3579388908058,N/A
34299,330287,AC,BR,67,39.2168061583248,-84.3865792804766,N/A
34300,452717,AC,WH,84,39.1937688573497,-84.5832191030539,N/A
34301,519447,AC,WH,67,39.1510096051644,-84.6376412188974,N/A
34302,2010004,AC,MS,84,39.3220791408601,-84.2901386039329,N/A
34303,323028,AC,BR,57,39.2845380222147,-84.3365562237447,N/A
34304,321073,AC,EH,118,39.3014594035399,-84.4529988610631,N/A
34305,2181663,AC,CE,69,39.104965203413,-84.5510382285765,LOWER PRICE HILL
34306,535502,AC,EH,87,39.1564790069437,-84.515568504293,CLIFTON
34307,322265,AC,WH,74,39.2872469999774,-84.5437202506055,N/A
34308,332151,AC,BR,82,39.2041837039804,-84.3652915092543,N/A
34309,345410,AC,CE,81,39.1044363076815,-84.543742986838,QUEENSGATE
34310,522795,AC,EH,84,39.2906947656668,-84.3923009641498,N/A
34311,411736,AC,MS,80,39.3612655700778,-84.3391150625096,N/A
34312,320576,AC,CR,84,39.3143108386617,-84.6206746668193,N/A
34313,330513,AC,BR,72,39.2150789899441,-84.3982193716217,N/A
34314,1986843,AC,EH,116,39.1423115927845,-84.5273203401578,CLIFTON
34315,484548,AC,EH,171,39.2152921158978,-84.4776530699955,N/A
34316,333994,AC,WH,119,39.1845198621443,-84.6658852685611,N/A
34317,2181106,AC,EH,146,39.1975362204227,-84.4957420045655,CARTHAGE
34318,323603,AC,EH,76,39.2747706603932,-84.494552787131,N/A
34319,348196,AC,CG,56,39.077411139242,-84.3132060680215,N/A
34320,331300,AC,WH,64,39.2081211570281,-84.5092779657518,N/A
34321,320920,AC,EH,112,39.3032521780639,-84.4604017662172,N/A
34322,340476,AC,WH,86,39.1346445739566,-84.6584921558896,N/A
34323,2179746,AC,MN,118,39.3795628371266,-84.2701593936078,N/A
34324,334121,AC,EH,96,39.1873464498484,-84.4433646782239,N/A
34325,321445,AC,WH,104,39.2954411229217,-84.4992850074772,N/A
34326,336270,AC,WH,83,39.1636252768702,-84.6546115950538,N/A
34327,324709,AC,BR,65,39.2666113788381,-84.3429456190319,N/A
34328,474021,AC,WH,75,39.2098985391683,-84.5554754495498,N/A
34329,333776,AC,WH,78,39.1872579239737,-84.6232840027498,N/A
